t,active_size,active_centroid_depth,pocket_size,pocket_centroid_depth,jaccard_prev,active_jaccard_prev
0,8,2.0,24,1.9166666666666667,nan,nan
1,9,3.2222222222222223,41,1.9024390243902438,0.5853658536585366,0.13333333333333333
2,23,3.347826086956522,55,2.0,0.7454545454545455,0.3333333333333333
3,14,3.142857142857143,49,1.9183673469387754,0.8909090909090909,0.4230769230769231
4,21,3.4761904761904763,55,2.0,0.8909090909090909,0.4
5,10,2.8,41,1.9024390243902438,0.7454545454545455,0.19230769230769232
6,10,3.6,41,2.024390243902439,0.64,0.05263157894736842
7,16,3.25,50,1.96,0.82,0.5294117647058824
8,14,3.142857142857143,49,1.9183673469387754,0.8,0.30434782608695654
9,17,3.3529411764705883,50,1.96,0.8,0.24
10,11,3.1818181818181817,41,1.8780487804878048,0.6545454545454545,0.12
11,2,2.0,24,1.9166666666666667,0.5853658536585366,0.18181818181818182
12,6,3.3333333333333335,32,1.9375,0.75,0.14285714285714285
13,13,3.4615384615384617,49,1.9183673469387754,0.6530612244897959,0.35714285714285715
14,12,3.3333333333333335,41,2.024390243902439,0.6363636363636364,0.041666666666666664
15,22,3.272727272727273,55,2.0,0.7454545454545455,0.4166666666666667
16,5,3.0,33,1.8484848484848484,0.6,0.125
17,9,3.2222222222222223,41,1.9024390243902438,0.8048780487804879,0.16666666666666666
18,17,3.3529411764705883,50,1.96,0.82,0.4444444444444444
19,5,3.0,33,1.8484848484848484,0.66,0.15789473684210525
20,15,3.2666666666666666,49,1.9183673469387754,0.673469387755102,0.17647058823529413
21,16,3.5,46,2.0652173913043477,0.7272727272727273,0.2916666666666667
22,15,3.4,50,1.96,0.7454545454545455,0.47619047619047616
23,15,3.4,50,1.96,1.0,0.875
24,21,3.380952380952381,55,2.0,0.9090909090909091,0.7142857142857143
25,18,3.111111111111111,50,1.96,0.9090909090909091,0.5
26,8,3.0,41,1.9024390243902438,0.82,0.3684210526315789
27,16,3.5,46,2.0652173913043477,0.5818181818181818,0.043478260869565216
28,19,3.526315789473684,55,2.0,0.8363636363636363,0.75
29,22,3.272727272727273,55,2.0,1.0,0.64
30,9,3.4444444444444446,41,1.8780487804878048,0.7454545454545455,0.2916666666666667
31,6,3.3333333333333335,32,1.9375,0.7804878048780488,0.5
32,9,3.2222222222222223,41,1.9024390243902438,0.4897959183673469,0.0
33,23,3.347826086956522,55,2.0,0.7454545454545455,0.3333333333333333
34,14,3.142857142857143,49,1.9183673469387754,0.8909090909090909,0.4230769230769231
35,21,3.4761904761904763,55,2.0,0.8909090909090909,0.4
36,10,2.8,41,1.9024390243902438,0.7454545454545455,0.19230769230769232
37,10,3.6,41,2.024390243902439,0.64,0.05263157894736842
38,16,3.25,50,1.96,0.82,0.5294117647058824
39,14,3.142857142857143,49,1.9183673469387754,0.8,0.30434782608695654
40,17,3.3529411764705883,50,1.96,0.8,0.24
41,11,3.1818181818181817,41,1.8780487804878048,0.6545454545454545,0.12
42,2,2.0,24,1.9166666666666667,0.5853658536585366,0.18181818181818182
43,6,3.3333333333333335,32,1.9375,0.75,0.14285714285714285
44,13,3.4615384615384617,49,1.9183673469387754,0.6530612244897959,0.35714285714285715
45,12,3.3333333333333335,41,2.024390243902439,0.6363636363636364,0.041666666666666664
46,22,3.272727272727273,55,2.0,0.7454545454545455,0.4166666666666667
47,5,3.0,33,1.8484848484848484,0.6,0.125
48,9,3.2222222222222223,41,1.9024390243902438,0.8048780487804879,0.16666666666666666
49,17,3.3529411764705883,50,1.96,0.82,0.4444444444444444
50,5,3.0,33,1.8484848484848484,0.66,0.15789473684210525
51,15,3.2666666666666666,49,1.9183673469387754,0.673469387755102,0.17647058823529413
52,16,3.5,46,2.0652173913043477,0.7272727272727273,0.2916666666666667
53,15,3.4,50,1.96,0.7454545454545455,0.47619047619047616
54,15,3.4,50,1.96,1.0,0.875
55,21,3.380952380952381,55,2.0,0.9090909090909091,0.7142857142857143
56,18,3.111111111111111,50,1.96,0.9090909090909091,0.5
57,8,3.0,41,1.9024390243902438,0.82,0.3684210526315789
58,16,3.5,46,2.0652173913043477,0.5818181818181818,0.043478260869565216
59,19,3.526315789473684,55,2.0,0.8363636363636363,0.75
60,22,3.272727272727273,55,2.0,1.0,0.64
61,9,3.4444444444444446,41,1.8780487804878048,0.7454545454545455,0.2916666666666667
62,6,3.3333333333333335,32,1.9375,0.7804878048780488,0.5
63,9,3.2222222222222223,41,1.9024390243902438,0.4897959183673469,0.0
64,23,3.347826086956522,55,2.0,0.7454545454545455,0.3333333333333333
65,14,3.142857142857143,49,1.9183673469387754,0.8909090909090909,0.4230769230769231
66,21,3.4761904761904763,55,2.0,0.8909090909090909,0.4
67,10,2.8,41,1.9024390243902438,0.7454545454545455,0.19230769230769232
68,10,3.6,41,2.024390243902439,0.64,0.05263157894736842
69,16,3.25,50,1.96,0.82,0.5294117647058824
70,14,3.142857142857143,49,1.9183673469387754,0.8,0.30434782608695654
71,17,3.3529411764705883,50,1.96,0.8,0.24
72,11,3.1818181818181817,41,1.8780487804878048,0.6545454545454545,0.12
73,2,2.0,24,1.9166666666666667,0.5853658536585366,0.18181818181818182
74,6,3.3333333333333335,32,1.9375,0.75,0.14285714285714285
75,13,3.4615384615384617,49,1.9183673469387754,0.6530612244897959,0.35714285714285715
76,12,3.3333333333333335,41,2.024390243902439,0.6363636363636364,0.041666666666666664
77,22,3.272727272727273,55,2.0,0.7454545454545455,0.4166666666666667
78,5,3.0,33,1.8484848484848484,0.6,0.125
79,9,3.2222222222222223,41,1.9024390243902438,0.8048780487804879,0.16666666666666666
80,17,3.3529411764705883,50,1.96,0.82,0.4444444444444444
81,5,3.0,33,1.8484848484848484,0.66,0.15789473684210525
82,15,3.2666666666666666,49,1.9183673469387754,0.673469387755102,0.17647058823529413
83,16,3.5,46,2.0652173913043477,0.7272727272727273,0.2916666666666667
84,15,3.4,50,1.96,0.7454545454545455,0.47619047619047616
85,15,3.4,50,1.96,1.0,0.875
86,21,3.380952380952381,55,2.0,0.9090909090909091,0.7142857142857143
87,18,3.111111111111111,50,1.96,0.9090909090909091,0.5
88,8,3.0,41,1.9024390243902438,0.82,0.3684210526315789
89,16,3.5,46,2.0652173913043477,0.5818181818181818,0.043478260869565216
90,19,3.526315789473684,55,2.0,0.8363636363636363,0.75
91,22,3.272727272727273,55,2.0,1.0,0.64
92,9,3.4444444444444446,41,1.8780487804878048,0.7454545454545455,0.2916666666666667
93,6,3.3333333333333335,32,1.9375,0.7804878048780488,0.5
94,9,3.2222222222222223,41,1.9024390243902438,0.4897959183673469,0.0
95,23,3.347826086956522,55,2.0,0.7454545454545455,0.3333333333333333
96,14,3.142857142857143,49,1.9183673469387754,0.8909090909090909,0.4230769230769231
97,21,3.4761904761904763,55,2.0,0.8909090909090909,0.4
98,10,2.8,41,1.9024390243902438,0.7454545454545455,0.19230769230769232
99,10,3.6,41,2.024390243902439,0.64,0.05263157894736842
100,16,3.25,50,1.96,0.82,0.5294117647058824
101,14,3.142857142857143,49,1.9183673469387754,0.8,0.30434782608695654
102,17,3.3529411764705883,50,1.96,0.8,0.24
103,11,3.1818181818181817,41,1.8780487804878048,0.6545454545454545,0.12
104,2,2.0,24,1.9166666666666667,0.5853658536585366,0.18181818181818182
105,6,3.3333333333333335,32,1.9375,0.75,0.14285714285714285
106,13,3.4615384615384617,49,1.9183673469387754,0.6530612244897959,0.35714285714285715
107,12,3.3333333333333335,41,2.024390243902439,0.6363636363636364,0.041666666666666664
108,22,3.272727272727273,55,2.0,0.7454545454545455,0.4166666666666667
109,5,3.0,33,1.8484848484848484,0.6,0.125
110,9,3.2222222222222223,41,1.9024390243902438,0.8048780487804879,0.16666666666666666
111,17,3.3529411764705883,50,1.96,0.82,0.4444444444444444
112,5,3.0,33,1.8484848484848484,0.66,0.15789473684210525
113,15,3.2666666666666666,49,1.9183673469387754,0.673469387755102,0.17647058823529413
114,16,3.5,46,2.0652173913043477,0.7272727272727273,0.2916666666666667
115,15,3.4,50,1.96,0.7454545454545455,0.47619047619047616
116,15,3.4,50,1.96,1.0,0.875
117,21,3.380952380952381,55,2.0,0.9090909090909091,0.7142857142857143
118,18,3.111111111111111,50,1.96,0.9090909090909091,0.5
119,8,3.0,41,1.9024390243902438,0.82,0.3684210526315789
120,16,3.5,46,2.0652173913043477,0.5818181818181818,0.043478260869565216
121,19,3.526315789473684,55,2.0,0.8363636363636363,0.75
122,22,3.272727272727273,55,2.0,1.0,0.64
123,9,3.4444444444444446,41,1.8780487804878048,0.7454545454545455,0.2916666666666667
124,6,3.3333333333333335,32,1.9375,0.7804878048780488,0.5
125,9,3.2222222222222223,41,1.9024390243902438,0.4897959183673469,0.0
126,23,3.347826086956522,55,2.0,0.7454545454545455,0.3333333333333333
127,14,3.142857142857143,49,1.9183673469387754,0.8909090909090909,0.4230769230769231
128,21,3.4761904761904763,55,2.0,0.8909090909090909,0.4
129,10,2.8,41,1.9024390243902438,0.7454545454545455,0.19230769230769232
130,10,3.6,41,2.024390243902439,0.64,0.05263157894736842
131,16,3.25,50,1.96,0.82,0.5294117647058824
132,14,3.142857142857143,49,1.9183673469387754,0.8,0.30434782608695654
133,17,3.3529411764705883,50,1.96,0.8,0.24
134,11,3.1818181818181817,41,1.8780487804878048,0.6545454545454545,0.12
135,2,2.0,24,1.9166666666666667,0.5853658536585366,0.18181818181818182
136,6,3.3333333333333335,32,1.9375,0.75,0.14285714285714285
137,13,3.4615384615384617,49,1.9183673469387754,0.6530612244897959,0.35714285714285715
138,12,3.3333333333333335,41,2.024390243902439,0.6363636363636364,0.041666666666666664
139,22,3.272727272727273,55,2.0,0.7454545454545455,0.4166666666666667
140,5,3.0,33,1.8484848484848484,0.6,0.125
141,9,3.2222222222222223,41,1.9024390243902438,0.8048780487804879,0.16666666666666666
142,17,3.3529411764705883,50,1.96,0.82,0.4444444444444444
143,5,3.0,33,1.8484848484848484,0.66,0.15789473684210525
144,15,3.2666666666666666,49,1.9183673469387754,0.673469387755102,0.17647058823529413
145,16,3.5,46,2.0652173913043477,0.7272727272727273,0.2916666666666667
146,15,3.4,50,1.96,0.7454545454545455,0.47619047619047616
147,15,3.4,50,1.96,1.0,0.875
148,21,3.380952380952381,55,2.0,0.9090909090909091,0.7142857142857143
149,18,3.111111111111111,50,1.96,0.9090909090909091,0.5
150,8,3.0,41,1.9024390243902438,0.82,0.3684210526315789
151,16,3.5,46,2.0652173913043477,0.5818181818181818,0.043478260869565216
152,19,3.526315789473684,55,2.0,0.8363636363636363,0.75
153,22,3.272727272727273,55,2.0,1.0,0.64
154,9,3.4444444444444446,41,1.8780487804878048,0.7454545454545455,0.2916666666666667
155,6,3.3333333333333335,32,1.9375,0.7804878048780488,0.5
156,9,3.2222222222222223,41,1.9024390243902438,0.4897959183673469,0.0
157,23,3.347826086956522,55,2.0,0.7454545454545455,0.3333333333333333
158,14,3.142857142857143,49,1.9183673469387754,0.8909090909090909,0.4230769230769231
159,21,3.4761904761904763,55,2.0,0.8909090909090909,0.4
160,10,2.8,41,1.9024390243902438,0.7454545454545455,0.19230769230769232
161,10,3.6,41,2.024390243902439,0.64,0.05263157894736842
162,16,3.25,50,1.96,0.82,0.5294117647058824
163,14,3.142857142857143,49,1.9183673469387754,0.8,0.30434782608695654
164,17,3.3529411764705883,50,1.96,0.8,0.24
165,11,3.1818181818181817,41,1.8780487804878048,0.6545454545454545,0.12
166,2,2.0,24,1.9166666666666667,0.5853658536585366,0.18181818181818182
167,6,3.3333333333333335,32,1.9375,0.75,0.14285714285714285
168,13,3.4615384615384617,49,1.9183673469387754,0.6530612244897959,0.35714285714285715
169,12,3.3333333333333335,41,2.024390243902439,0.6363636363636364,0.041666666666666664
170,22,3.272727272727273,55,2.0,0.7454545454545455,0.4166666666666667
171,5,3.0,33,1.8484848484848484,0.6,0.125
172,9,3.2222222222222223,41,1.9024390243902438,0.8048780487804879,0.16666666666666666
173,17,3.3529411764705883,50,1.96,0.82,0.4444444444444444
174,5,3.0,33,1.8484848484848484,0.66,0.15789473684210525
175,15,3.2666666666666666,49,1.9183673469387754,0.673469387755102,0.17647058823529413
176,16,3.5,46,2.0652173913043477,0.7272727272727273,0.2916666666666667
177,15,3.4,50,1.96,0.7454545454545455,0.47619047619047616
178,15,3.4,50,1.96,1.0,0.875
179,21,3.380952380952381,55,2.0,0.9090909090909091,0.7142857142857143
180,18,3.111111111111111,50,1.96,0.9090909090909091,0.5
181,8,3.0,41,1.9024390243902438,0.82,0.3684210526315789
182,16,3.5,46,2.0652173913043477,0.5818181818181818,0.043478260869565216
183,19,3.526315789473684,55,2.0,0.8363636363636363,0.75
184,22,3.272727272727273,55,2.0,1.0,0.64
185,9,3.4444444444444446,41,1.8780487804878048,0.7454545454545455,0.2916666666666667
186,6,3.3333333333333335,32,1.9375,0.7804878048780488,0.5
187,9,3.2222222222222223,41,1.9024390243902438,0.4897959183673469,0.0
188,23,3.347826086956522,55,2.0,0.7454545454545455,0.3333333333333333
189,14,3.142857142857143,49,1.9183673469387754,0.8909090909090909,0.4230769230769231
190,21,3.4761904761904763,55,2.0,0.8909090909090909,0.4
191,10,2.8,41,1.9024390243902438,0.7454545454545455,0.19230769230769232
192,10,3.6,41,2.024390243902439,0.64,0.05263157894736842
193,16,3.25,50,1.96,0.82,0.5294117647058824
194,14,3.142857142857143,49,1.9183673469387754,0.8,0.30434782608695654
195,17,3.3529411764705883,50,1.96,0.8,0.24
196,11,3.1818181818181817,41,1.8780487804878048,0.6545454545454545,0.12
197,2,2.0,24,1.9166666666666667,0.5853658536585366,0.18181818181818182
198,6,3.3333333333333335,32,1.9375,0.75,0.14285714285714285
199,13,3.4615384615384617,49,1.9183673469387754,0.6530612244897959,0.35714285714285715
200,12,3.3333333333333335,41,2.024390243902439,0.6363636363636364,0.041666666666666664
201,22,3.272727272727273,55,2.0,0.7454545454545455,0.4166666666666667
202,5,3.0,33,1.8484848484848484,0.6,0.125
203,9,3.2222222222222223,41,1.9024390243902438,0.8048780487804879,0.16666666666666666
204,17,3.3529411764705883,50,1.96,0.82,0.4444444444444444
205,5,3.0,33,1.8484848484848484,0.66,0.15789473684210525
206,15,3.2666666666666666,49,1.9183673469387754,0.673469387755102,0.17647058823529413
207,16,3.5,46,2.0652173913043477,0.7272727272727273,0.2916666666666667
208,15,3.4,50,1.96,0.7454545454545455,0.47619047619047616
209,15,3.4,50,1.96,1.0,0.875
210,21,3.380952380952381,55,2.0,0.9090909090909091,0.7142857142857143
211,18,3.111111111111111,50,1.96,0.9090909090909091,0.5
212,8,3.0,41,1.9024390243902438,0.82,0.3684210526315789
213,16,3.5,46,2.0652173913043477,0.5818181818181818,0.043478260869565216
214,19,3.526315789473684,55,2.0,0.8363636363636363,0.75
215,22,3.272727272727273,55,2.0,1.0,0.64
216,9,3.4444444444444446,41,1.8780487804878048,0.7454545454545455,0.2916666666666667
217,6,3.3333333333333335,32,1.9375,0.7804878048780488,0.5
218,9,3.2222222222222223,41,1.9024390243902438,0.4897959183673469,0.0
219,23,3.347826086956522,55,2.0,0.7454545454545455,0.3333333333333333
220,14,3.142857142857143,49,1.9183673469387754,0.8909090909090909,0.4230769230769231
221,21,3.4761904761904763,55,2.0,0.8909090909090909,0.4
222,10,2.8,41,1.9024390243902438,0.7454545454545455,0.19230769230769232
223,10,3.6,41,2.024390243902439,0.64,0.05263157894736842
224,16,3.25,50,1.96,0.82,0.5294117647058824
225,14,3.142857142857143,49,1.9183673469387754,0.8,0.30434782608695654
226,17,3.3529411764705883,50,1.96,0.8,0.24
227,11,3.1818181818181817,41,1.8780487804878048,0.6545454545454545,0.12
228,2,2.0,24,1.9166666666666667,0.5853658536585366,0.18181818181818182
229,6,3.3333333333333335,32,1.9375,0.75,0.14285714285714285
230,13,3.4615384615384617,49,1.9183673469387754,0.6530612244897959,0.35714285714285715
231,12,3.3333333333333335,41,2.024390243902439,0.6363636363636364,0.041666666666666664
232,22,3.272727272727273,55,2.0,0.7454545454545455,0.4166666666666667
233,5,3.0,33,1.8484848484848484,0.6,0.125
234,9,3.2222222222222223,41,1.9024390243902438,0.8048780487804879,0.16666666666666666
235,17,3.3529411764705883,50,1.96,0.82,0.4444444444444444
236,5,3.0,33,1.8484848484848484,0.66,0.15789473684210525
237,15,3.2666666666666666,49,1.9183673469387754,0.673469387755102,0.17647058823529413
238,16,3.5,46,2.0652173913043477,0.7272727272727273,0.2916666666666667
239,15,3.4,50,1.96,0.7454545454545455,0.47619047619047616
240,15,3.4,50,1.96,1.0,0.875
241,21,3.380952380952381,55,2.0,0.9090909090909091,0.7142857142857143
242,18,3.111111111111111,50,1.96,0.9090909090909091,0.5
243,8,3.0,41,1.9024390243902438,0.82,0.3684210526315789
244,16,3.5,46,2.0652173913043477,0.5818181818181818,0.043478260869565216
245,19,3.526315789473684,55,2.0,0.8363636363636363,0.75
246,22,3.272727272727273,55,2.0,1.0,0.64
247,9,3.4444444444444446,41,1.8780487804878048,0.7454545454545455,0.2916666666666667
248,6,3.3333333333333335,32,1.9375,0.7804878048780488,0.5
249,9,3.2222222222222223,41,1.9024390243902438,0.4897959183673469,0.0
250,23,3.347826086956522,55,2.0,0.7454545454545455,0.3333333333333333
251,14,3.142857142857143,49,1.9183673469387754,0.8909090909090909,0.4230769230769231
252,21,3.4761904761904763,55,2.0,0.8909090909090909,0.4
253,10,2.8,41,1.9024390243902438,0.7454545454545455,0.19230769230769232
254,10,3.6,41,2.024390243902439,0.64,0.05263157894736842
255,16,3.25,50,1.96,0.82,0.5294117647058824
256,14,3.142857142857143,49,1.9183673469387754,0.8,0.30434782608695654
257,17,3.3529411764705883,50,1.96,0.8,0.24
258,11,3.1818181818181817,41,1.8780487804878048,0.6545454545454545,0.12
259,2,2.0,24,1.9166666666666667,0.5853658536585366,0.18181818181818182
260,6,3.3333333333333335,32,1.9375,0.75,0.14285714285714285
261,13,3.4615384615384617,49,1.9183673469387754,0.6530612244897959,0.35714285714285715
262,12,3.3333333333333335,41,2.024390243902439,0.6363636363636364,0.041666666666666664
263,22,3.272727272727273,55,2.0,0.7454545454545455,0.4166666666666667
264,5,3.0,33,1.8484848484848484,0.6,0.125
265,9,3.2222222222222223,41,1.9024390243902438,0.8048780487804879,0.16666666666666666
266,17,3.3529411764705883,50,1.96,0.82,0.4444444444444444
267,5,3.0,33,1.8484848484848484,0.66,0.15789473684210525
268,15,3.2666666666666666,49,1.9183673469387754,0.673469387755102,0.17647058823529413
269,16,3.5,46,2.0652173913043477,0.7272727272727273,0.2916666666666667
270,15,3.4,50,1.96,0.7454545454545455,0.47619047619047616
271,15,3.4,50,1.96,1.0,0.875
272,21,3.380952380952381,55,2.0,0.9090909090909091,0.7142857142857143
273,18,3.111111111111111,50,1.96,0.9090909090909091,0.5
274,8,3.0,41,1.9024390243902438,0.82,0.3684210526315789
275,16,3.5,46,2.0652173913043477,0.5818181818181818,0.043478260869565216
276,19,3.526315789473684,55,2.0,0.8363636363636363,0.75
277,22,3.272727272727273,55,2.0,1.0,0.64
278,9,3.4444444444444446,41,1.8780487804878048,0.7454545454545455,0.2916666666666667
279,6,3.3333333333333335,32,1.9375,0.7804878048780488,0.5
280,9,3.2222222222222223,41,1.9024390243902438,0.4897959183673469,0.0
281,23,3.347826086956522,55,2.0,0.7454545454545455,0.3333333333333333
282,14,3.142857142857143,49,1.9183673469387754,0.8909090909090909,0.4230769230769231
283,21,3.4761904761904763,55,2.0,0.8909090909090909,0.4
284,10,2.8,41,1.9024390243902438,0.7454545454545455,0.19230769230769232
285,10,3.6,41,2.024390243902439,0.64,0.05263157894736842
286,16,3.25,50,1.96,0.82,0.5294117647058824
287,14,3.142857142857143,49,1.9183673469387754,0.8,0.30434782608695654
288,17,3.3529411764705883,50,1.96,0.8,0.24
289,11,3.1818181818181817,41,1.8780487804878048,0.6545454545454545,0.12
290,2,2.0,24,1.9166666666666667,0.5853658536585366,0.18181818181818182
291,6,3.3333333333333335,32,1.9375,0.75,0.14285714285714285
292,13,3.4615384615384617,49,1.9183673469387754,0.6530612244897959,0.35714285714285715
293,12,3.3333333333333335,41,2.024390243902439,0.6363636363636364,0.041666666666666664
294,22,3.272727272727273,55,2.0,0.7454545454545455,0.4166666666666667
295,5,3.0,33,1.8484848484848484,0.6,0.125
296,9,3.2222222222222223,41,1.9024390243902438,0.8048780487804879,0.16666666666666666
297,17,3.3529411764705883,50,1.96,0.82,0.4444444444444444
298,5,3.0,33,1.8484848484848484,0.66,0.15789473684210525
